x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
1,0,0,0,0,0,0,0.0267459066,0.0064703929,0.0011168935,0,0,0,0,0,0.6786170947,0.347231436,0,1
1,0,0,0,0,0,0,0.4127899688,0.6450391763,0.4079974777,0.1170798921,0.0158447524,0.0031378795,0.0003425512,0.0003294724,0.4807957052,0.4040906921,0,1
1,0,0,0,0,0,0,0.4485201751,0.5257005494,0.3263312339,0.0551532364,7.48883655799926E-05,0.0001916053,0.0006485568,0.0012475893,0.7202111782,0.3094802626,0,0
1,0,0,0,0,0,0,0.1400913607,0.189810741,0.1080683422,0.074393769,0.0582564783,0.1034636483,0.2344351838,0.1289882929,0.6621505424,0.2409342005,0,1
1,0,0,0,0,0,0,0.1038313938,0.056344095,0.0175977598,0.0004511753,0,0,0,0,0.779385623,0.3964028197,1,0
1,0,0,0,0,0,0,0.1078465792,0.130088927,0.0342238696,0.0097929226,0.0009248937,0.0008210023,0,0,0.8164932837,0.2548033703,1,1
1,0,0,0,0,0,0,0.2170019377,0.2107043818,0.1621349871,0.0297203662,0.0011938967,0,0,0,0.5624780023,0.4087158153,0,1
1,0,0,0,0,0,0,0.0354254761,0.0422896766,0.0097898473,0.0088797632,0.0028932851,0.0056473571,0.0118826858,0.0159011751,0.7052237642,0.3542125201,0,1
1,0,0,0,0,0,0,0.6153093762,0.1484030649,0.1246617378,0.0081141957,0.0010280767,0,0,0,0.7444699383,0.3280489544,1,1
1,0,0,0,0,0,0,0.1008676101,0.1215266953,0.0366216992,0.0111104416,0.0015811927,0.0012521765,0.0004890701,0.0003135981,0.7377781738,0.2531231982,1,0
1,0,0,0,0,0,0,0.0835493765,0.1211704846,0.0498871821,0.0054681146,0.0013066863,0,0,0,0.7501325433,0.4552460429,0,0
1,0,0,0,0,0,0,0.2291794619,0.1737202723,0.0820389597,0.0210735276,0.0038513933,0.0074931569,0.0052116954,0,0.7475084093,0.3508645756,0,1
1,0,0,0,0,0,0,0.112164022,0.1334507423,0.0295640735,0.0078873113,0.0008499081,0,0,0,0.7793009735,0.2409899996,0,0
1,0,0,0,0,0,0,0.3958062754,0.3370492313,0.2314521798,0.0524596368,0.0026517599,0.00226155,0.0003401934,0,0.6528702858,0.3048055402,1,0
1,0,0,0,0,0,0,0.3000405778,0.2122666553,0.189635133,0.0684669162,0.0021718793,0.0003087279,0,0,0.9004611169,0.4808826173,1,1
1,0,0,0,0,0,0,0.1342628615,0.2048738625,0.1218038069,0.0356688533,0.0008153128,0,0,0,0.8140696353,0.2308469679,0,0
1,0,0,0,0,0,0,0.1615419134,0.2473494826,0.1061122206,0.0123927568,0.001063547,0,0,0,0.4493239179,0.3191397023,0,0
1,0,0,0,0,0,0,0.1192110007,0.1238796758,0.0464139788,0.0110391805,0,0,0,0,0.8364215544,0.2740416509,0,0
1,0,0,0,0,0,0,0.0381054469,0.026737784,0.0029015059,0,0,0,0,0,0.7823929073,0.3088230735,0,0
1,0,0,0,0,0,0,0.3879307029,0.4681789679,0.4971534954,0.2357644057,0.0337152633,0.0236217389,0.0478719472,0.0640044733,0.4904234702,0.4159200957,1,1
1,0,0,0,0,0,0,0.0495530172,0.0653392614,0.0006804369,0,0,0,0,0,0.5415116616,0.3802892872,0,1
1,0,0,0,0,0,0,0.1527436615,0.1684293044,0.0814118649,0.0235058755,0,0,0,0,0.733875387,0.4100797927,0,0
1,0,0,0,0,0,0,0.0722824674,0.0722441986,0.0241375863,0.0036085159,0.0008687517,0,0,0,0.7104141142,0.1853831226,0,0
0,0,0,0,0,0,0,0.0255093219,0.0256728557,0.0022245668,0,0,0,0,0,0.7766991156,0.4494491391,0,1
1,0,0,0,0,0,0,0.1581389783,0.2045131823,0.0670054854,0.0078782593,0.0009544134,0,0,0,0.6481031833,0.3636673631,0,1
1,0,0,0,0,0,0,0.0382648414,0.026292045,0.0036068414,0.0001554894,0,0,0,0,0.624842396,0.1787554327,0,0
1,0,0,0,0,0,0,0.3908336551,0.1950447835,0.1451998175,0.0427444338,0.0015468308,0.0003083796,0.0010438211,0.0013386235,0.6193980976,0.5568499563,1,1
1,0,0,0,0,0,0,0.2536032907,0.4321898418,0.2923104469,0.028726743,0.0010926778,0.0006212371,0,0,0.8309104275,0.2699807183,0,0
1,0,0,0,0,0,0,0.109291794,0.0904639437,0.0476839221,0.0032507882,0,0,0,0,0.6001648437,0.1544084368,0,1
1,0,0,0,0,0,0,0.0432543229,0.0520854944,0.0369792175,0.0001777261,0,0,0,0,0.6287897351,0.3277389595,0,1
1,0,0,0,0,0,0,0.1778544452,0.2026411227,0.155729204,0.1378311468,0.0698215677,0.0764626202,0.0229884845,0.0154029169,0.7556748569,0.2875946259,0,0
1,0,0,0,0,0,0,0.037517833,0.0297615301,0.008818763,7.93091457282296E-05,0,0,0,0,0.8089728453,0.3757137632,0,1
1,0,0,0,0,0,0,0.1344481611,0.1661309097,0.1159763866,0.1266899185,0.128752858,0.0467765798,0,0,0.5190394511,0.3065911106,0,0
1,0,0,0,0,0,0,0.079289626,0.0675239373,0.0336054201,0.0225294528,0.0022717175,0.0019884465,0.0002588501,0.0004979342,0.7195607137,0.4414946712,0,1
1,0,0,0,0,0,0,0.0274312806,0.0304932956,0.0008642681,0.0001559914,0,0,0,0,0.6945935711,0.2960512855,0,1
1,0,0,0,0,0,0,0.1288199023,0.157960621,0.0555678504,0.0112678385,0.0003274008,7.61744409624449E-05,0,0,0.7525918336,0.2577855208,0,1
1,0,0,0,0,0,0,0.0327286167,0.0321092633,0.0056950926,0.0008618762,0,0,0,0,0.8250161502,0.3377765929,0,1
1,0,0,0,0,0,0,0.119969335,0.1452930214,0.0828694765,0.0006075348,0,0,0,0,0.8180169744,0.1978635155,0,1
1,0,0,0,0,0,0,0.1851718693,0.1915020746,0.1669388672,0.1842053795,0.1616193996,0.1873800197,0.1857028168,0.1205136919,0.5337194538,0.3017551909,1,1
1,0,0,0,0,0,0,0.1809344806,0.2647230613,0.1363203117,0.1149542062,0.0604184788,0.061694033,0.0267255594,0.0302411628,0.4926689091,0.3161885513,0,0
1,0,0,0,0,0,0,0.0178130354,0.0210263806,0.0038472391,0.0002100856,6.10424771632295E-05,0.00015618,0.0005286471,0,0.7603662204,0.419460237,0,0
1,0,0,0,0,0,0,0.0519526391,0.0440699043,0.0341588843,0.0127883822,0.0100274569,0.0228472076,0.0644883736,0.1082367135,0.8462408946,0.1706583671,0,1
1,0,0,0,0,0,0,0.0774349782,0.0853460014,0.0105571512,0.0005012539,0,0,0,0,0.6864984073,0.3839286268,0,1
1,0,0,0,0,0,0,0.1915968106,0.2410250347,0.1102355224,0.0913095565,0.0747346607,0.1065764017,0.1672308207,0.0946752137,0.7983337417,0.3293633326,0,1
1,0,0,0,0,0,0,0.1365260528,0.1012895977,0.0300950149,0.003612816,0,0,0,0,0.735969348,0.2078267501,1,0
1,0,0,0,0,0,0,0.0738089676,0.024337643,0.0058569384,0.0015679954,2.04771355377129E-05,0,0,0,0.6952796774,0.3003416143,1,0
1,0,0,0,0,0,0,0.3066619587,0.2933120472,0.260087886,0.1289368102,0.0217136006,0.0069951123,0.0005146688,0,0.5029070415,0.3294687308,0,0
1,0,0,0,0,0,0,0.0506732461,0.0300159826,0.0128538684,0.003630418,0.0001795493,7.65724785376896E-05,0.0002591869,0.0004985822,0.8360829565,0.3374541983,0,1
1,0,0,0,0,0,0,0.2316567989,0.329282278,0.1418858296,0.0232281262,0.0010075606,0,0,0,0.6091421443,0.2834468948,0,1
0,0,0,0,0,0,0,0.1120830016,0.0818290805,0.0183104395,0.0011304565,0.0001850526,0.000331416,0.0011217961,0.0018498403,0.7896683077,0.3017613908,1,0
1,0,0,0,0,0,0,0.0354211499,0.0364765808,0.0066591344,0.000309657,0,0,0,0,0.6431935132,0.4441606269,0,1
1,0,0,0,0,0,0,0.1087734162,0.1158973171,0.0338828593,0.0021737064,0.000694278,4.93566593303366E-05,0.0001670653,0.0003213733,0.6034260765,0.2066487696,1,0
1,0,0,0,0,0,0,0.0513088543,0.035289174,0.0209338274,0.0023104059,0,0,0,0,0.9147267827,0.2314049587,0,1
1,0,0,0,0,0,0,0.6448975942,0.1392364705,0.1154381482,0.0490492933,0.0112653415,0.0036348791,0.0017329654,0.00066672,0.6245305295,0.2725474757,1,1
0,0,0,0,0,0,0,0.0318955779,0.0285578726,0.0224916935,0.0123018524,0.000800903,0,0,0,0.6546657459,0.4826805875,0,1
1,0,0,0,0,0,0,0.215741004,0.1820214998,0.0982414251,0.0351499472,0.0008014086,0.0005858616,0.0013220387,0.0025431254,0.9270677864,0.1033274848,1,0
1,0,0,0,0,0,0,0.2118565826,0.2392120723,0.0918453432,0.0056510443,0.0022492762,0.0014579121,0.0044152724,0.0054957426,0.4808402575,0.3867805794,0,1
1,0,0,0,0,0,0,0.0951784702,0.1033141541,0.0106805979,4.80372483936175E-05,1.86102741781493E-05,0,0,0,0.6330132989,0.4003211547,0,0
1,0,0,0,0,0,0,0.0588412467,0.0515779776,0.0229516724,0.0159016008,0.0017742184,0,0,0,0.4519257758,0.2443565437,0,1
1,0,0,0,0,0,0,0.0965099309,0.1154307382,0.0526263426,0.0221886577,0.0035384218,0.0035292499,0.0057132281,0,0.6825956205,0.262410644,0,1
1,0,0,0,0,0,0,0.0178251566,0.0128372146,0.0032974517,0,0,0,0,0,0.6223652848,0.4764620907,1,1
1,0,0,0,0,0,0,0.0718060926,0.0818499384,0.0141694418,0.0001829799,0,0,0,0,0.8002584037,0.3771459394,0,0
1,0,0,0,0,0,0,0.0144817003,0.0097265728,0.0010187697,0,0,0,0,0,0.6653404914,0.1653140558,0,1
1,0,0,0,0,0,0,0.3030282993,0.4726565758,0.4081176153,0.0422718918,0.0009641172,0.0003597265,0,0,0.6165912989,0.4030367096,1,1
1,0,0,0,0,0,0,0.2752188451,0.2963677382,0.1627284815,0.0328702611,0.0007998723,0.0001948891,0.000659672,0.001268971,0.8080684324,0.2299479829,1,0
1,0,0,0,0,0,0,0.1874932112,0.0512917358,0.0245476831,0.0053433282,1.98354019453629E-05,0,0,0,0.5848655633,0.3431395039,1,0
1,0,0,0,0,0,0,0.1673772784,0.2485524281,0.2286341846,0.1124513334,0.0298553525,0.0121332799,0.005682577,0.0019875254,0.5363524983,0.4587551847,0,0
1,0,0,0,0,0,0,0.468600946,0.1888255223,0.1481937717,0.0293226492,0,0,0,0,0.5501013566,0.3835814325,1,1
1,0,0,0,0,0,0,0.0661271562,0.0827669772,0.0046121106,0.0003544148,0.000058845,0,0,0,0.6447528458,0.1662998394,0,1
1,0,0,0,0,0,0,0.0212291769,0.0198741677,0.0055863344,0.0049316234,0.0027619241,0.004179096,0.0100306528,0.0113792714,0.8800917779,0.2564277433,1,1
1,0,0,0,0,0,0,0.1490388209,0.1801553038,0.0590139867,0.0040315482,9.88464196943917E-05,5.06005267529761E-05,0,0,0.8503842641,0.4982299294,1,1
1,0,0,0,0,0,0,0.134484822,0.1750002589,0.0517080441,0.0027177605,0.0002269792,0,0,0,0.6650509011,0.268133149,1,0
1,0,0,0,0,0,0,0.1148213386,0.0280571409,0.0087176035,0.0007025218,0,0,0,0,0.8347864828,0.1557104152,1,0
1,0,0,0,0,0,0,0.0589244153,0.0782058781,0.0115401993,0.0029221572,0.0008115013,0.0005382961,0.0015616898,0.0025036017,0.7925597559,0.2350876975,0,1
1,0,0,0,0,0,0,0.0597320967,0.0449530776,0.0178826092,0.0020594945,0,0,0,0,0.5470005124,0.228013615,0,1
1,0,0,0,0,0,0,0.2821528354,0.0427757911,0.0231309123,0.0036376963,7.90304642215243E-05,0,0,0,0.8966652558,0.245664722,0,0
1,0,0,0,0,0,0,0.0902619168,0.0511955301,0.0077726057,0.0002454568,0.0001141119,0.0002919606,0.000988245,0.0019010267,0.8329642913,0.2291357963,0,1
1,0,0,0,0,0,0,0.1359867801,0.0200278312,0.0104071749,0.0002042796,0,0,0,0,0.5550956762,0.3727006132,0,1
1,0,0,0,0,0,0,0.152266541,0.1083300629,0.028151715,0.0002432984,0,0,0,0,0.6849702613,0.3428791082,0,0
1,0,0,0,0,0,0,0.0998228067,0.1199728104,0.0107401057,0.0010018552,0,0,0,0,0.7735626295,0.2311569628,0,0
1,0,0,0,0,0,0,0.1420280869,0.135360084,0.1085828228,0.0486566796,0.0197694395,0.0314380525,0.0772638144,0.1212665866,0.6000089105,0.2809731358,0,1
1,0,0,0,0,0,0,0.0237935156,0.02875172,0.0022534533,0.0002856635,0,0,0,0,0.856006772,0.1606269336,1,1
1,0,0,0,0,0,0,0.1366339074,0.15177285,0.0525636293,0.0040525635,0.0001519353,0,0,0,0.5049653605,0.3482172196,0,1
1,0,0,0,0,0,0,0.0715979977,0.0881942987,0.0062992875,0.0002895453,1.86880600681311E-05,0,0,0,0.5740660712,0.2608854693,1,0
1,0,0,0,0,0,0,0.0184207018,0.0159705212,1.45564123768272E-05,0,0,0,0,0,0.9141431467,0.5598259069,0,0
1,0,0,0,0,0,0,0.4504503922,0.5671696562,0.4712490209,0.2867678998,0.143789979,0.1770997539,0.3120083721,0.222909316,0.850909982,0.252230413,0,1
1,0,0,0,0,0,0,0.0247205161,0.0128726239,0.0014813978,0.0002480335,7.68719057745289E-05,0.0001966803,0.0006657349,0.0012806337,0.6480274443,0.345600863,0,0
1,0,0,0,0,0,0,0.5741963287,0.5146800667,0.3645935746,0.0852467069,0,0,0,0,0.737083157,0.300781807,1,1
1,0,0,0,0,0,0,0.0449991662,0.0440691325,0.0067247703,0.000095606,7.40716137351835E-05,0.0001895156,0.0006414835,0.0012339828,0.6707758794,0.408554618,0,1
1,0,0,0,0,0,0,0.2576140805,0.1485834259,0.0872944279,0.0323323811,0.0092941304,0.0148942675,0.0312920663,0.0481557805,0.6718763226,0.2745748421,0,1
1,0,0,0,0,0,0,0.1605668591,0.0920687107,0.04134995,0.0068724888,0.000731518,5.06005267529761E-05,0,0,0.5322670468,0.4036938987,0,1
1,0,0,0,0,0,0,0.3762869855,0.2329800547,0.1984572522,0.0570665444,0,0,0,0,0.6353344768,0.7274773239,0,0
1,0,0,0,0,0,0,0.1342297561,0.1467741372,0.103074088,0.0256559063,0.0012637485,7.69705161129342E-05,0,0,0.8935599563,0.4659842647,0,0
1,0,0,0,0,0,0,0.1689071608,0.2686647856,0.191173248,0.016400964,0.000334946,0,0,0,0.5379073756,0.4758855003,0,1
1,0,0,0,0,0,0,0.0834838323,0.1133127344,0.064243755,0.0063271297,0.0002690419,0,0,0,0.6426677953,0.3843564197,0,0
1,0,0,0,0,0,0,0.5326013811,0.4429307601,0.3352953913,0.1138387917,0.0104348994,0.0035665659,0.0013796358,0.0009952205,0.7758481656,0.313975188,0,1
1,0,0,0,0,0,0,0.119185512,0.1727359571,0.121941282,0.0451853986,0.0056620544,0,0,0,0.5116437593,0.4050826756,0,0
1,0,0,0,0,0,0,0.1316389426,0.0784610425,0.0296735955,0.0047906907,0.0007184499,0.0002552913,0,0,0.746710922,0.2836080921,1,0
1,0,0,0,0,0,0,0.0954948855,0.0863332065,0.0463727702,0.0158865756,0.0009607335,0,0,0,0.6069056158,0.2344429082,0,0
1,0,0,0,0,0,0,0.0350113006,0.0240326076,0.0058444467,0.0042352088,0.0002652693,0.0003770411,0.000765772,0,0.7196141766,0.242409776,0,0
1,0,0,0,0,0,0,0.1771702654,0.2150469881,0.0845390989,0.0170599327,0.0010917055,0,0,0,0.5138669221,0.2524412095,0,0
1,0,0,0,0,0,0,0.022683448,0.0185927988,0.0047198413,0,0,0,0,0,0.694932169,0.4416744682,0,0
1,0,0,0,0,0,0,0.2332515442,0.2227796152,0.1134500289,0.0281968274,0.0033881978,0.000529788,0,0,0.5286716714,0.265119999,1,0
1,0,0,0,0,0,0,0.130101062,0.1597856698,0.0576646243,0.0056713234,0,0,0,0,0.5137109888,0.2115218887,0,0
1,0,0,0,0,0,0,0.1257070638,0.1351058889,0.0694121676,0.0193579737,0.0016368096,0,0,0,0.5239491212,0.3241306194,0,0
1,0,0,0,0,0,0,0.0437233882,0.0043277139,0.0011155171,0.0002235213,7.42271855151472E-05,0.0001899137,0.0006428308,0.0012365745,0.6589561382,0.2266806371,0,1
1,0,0,0,0,0,0,0.1236553099,0.2117351993,0.1274893492,0.0713996312,0.0378368849,0.0186256708,0.0070049525,0,0.6956093649,0.4623883244,0,0
1,0,0,0,0,0,0,0.2078526909,0.1676188584,0.092865018,0.0129418471,0.0003038706,9.71709230566002E-05,0,0,0.657027021,0.3191459022,1,0
1,0,0,0,0,0,0,0.259395005,0.1756191611,0.1248293063,0.040531374,0.0001322166,0.000193297,0.0006542828,0.0012586041,0.6451894589,0.2371584632,1,0
1,0,0,0,0,0,0,0.1153076888,0.0884691842,0.024039849,0.0067184551,0.0002196674,0.0001021961,0,0,0.715582188,0.1121437384,1,1
1,0,0,0,0,0,0,0.4023647484,0.1791144941,0.1377576914,0.0383734625,0.003399749,0.001286756,0.0001741386,0,0.5770154374,0.4491081448,1,1
1,0,0,0,0,0,0,0.1006974175,0.1067723666,0.0387704764,0.0121258999,0.0011094601,0,0,0,0.81010002,0.2145846379,0,1
1,0,0,0,0,0,0,0.2036716192,0.2732453604,0.2814781569,0.053654578,0.0009534217,0,0,0,0.4982334989,0.4104083872,0,0
1,0,0,0,0,0,0,0.0465103663,0.0322075453,0.0297877747,0.0244419744,0.0124225428,0.0114514913,0.0237315207,0.0187676176,0.8642890557,1,0,1
1,0,0,0,0,0,0,0.2607609314,0.1350521228,0.0646834642,0.0219227043,0.0034826688,0.0027653661,0.0058935979,0.008335944,0.9076073155,0.1770132616,1,1
1,0,0,0,0,0,0,0.094313721,0.1019862829,0.0380091025,0.0012479813,0.0002099247,9.7668470025656E-05,0,0,0.7677307255,0.273793655,1,1
1,0,0,0,0,0,0,0.0198844231,0.0039022583,0.0031152042,0.002917489,0.0002435476,0.0001437911,0.0004867123,0.0009362589,0.5548773696,0.1606145338,0,1
0,0,0,0,0,0,0,0.0177432294,0.0175825579,0.0035496151,0,0,0,0,0,0.6268606179,0.438072328,0,1
1,0,0,0,0,0,0,0.5211133589,0.2989610745,0.2701594432,0.0984730463,0.010428132,0.0103445985,0.026867868,0.0366789957,0.600868771,0.22168972,1,1
1,0,0,0,0,0,0,0.1623141528,0.23677292,0.0659725269,0.0156877673,0.0049974128,0.0041070512,0,0,0.7946314406,0.2686415406,0,0
1,0,0,0,0,0,0,0.0125404819,0.0063483153,0.0001335721,0,0,0,0,0,0.7420552004,0.4803308265,0,0
1,0,0,0,0,0,0,0.0333356935,0.0281818153,0.0017908913,0,0,0,0,0,0.8008464948,0.1912420254,0,0
1,0,0,0,0,0,0,0.0727842838,0.0706590449,0.0416693614,0.0148378376,0.0028080512,0.0013275548,0.0002644077,0,0.7761689425,0.2735084598,0,0
1,0,0,0,0,0,0,0.1083311479,0.0824165523,0.0674643141,0.0629533745,0.0534882616,0.0103371851,0.0132299864,0.0036834823,0.7262391125,0.1921224108,0,1
1,0,0,0,0,0,0,0.0643872437,0.0806697594,0.0374481338,0.0079404016,0.0003076237,0,0,0,0.7995455659,0.2980972516,0,1
1,0,0,0,0,0,0,0.1594841162,0.1316360387,0.0443600351,0.0061318853,7.64246369071334E-05,0.000195536,0.0006618614,0.0012731825,0.6691853601,0.2014098566,1,1
1,0,0,0,0,0,0,0.0421293491,0.0456143595,0.0042853456,0.0005837923,0,0,0,0,0.5790603907,0.2538919854,0,0
1,0,0,0,0,0,0,0.1074564802,0.1228434494,0.1188515515,0.0487702891,0.001857002,7.54281205088612E-05,0,0,0.5856051324,0.3552045036,0,0
1,0,0,0,0,0,0,0.2728763381,0.2690158267,0.1240217648,0.0183587789,0.0007265397,0.0003424118,0.0009934658,0.001592612,0.7703905014,0.1347361634,1,1
1,0,0,0,0,0,0,0.3227233172,0.2810039072,0.2702043004,0.1227864529,0.0285454186,0.0152239919,0.0005136583,0,0.7662560424,0.2460305159,1,0
1,0,0,0,0,0,0,0.0288594286,0.0382734182,0.001605495,5.08816692319717E-05,0,0,0,0,0.5026842797,0.4799774324,0,0
1,0,0,0,0,0,0,0.0501798566,0.0715930464,0.0159848546,0.0002829195,0,0,0,0,0.7575371455,0.4320088287,0,0
0,0,0,0,0,0,0,0.071845437,0.0692537975,0.0037322773,0,0,0,0,0,0.879490321,0.1723633388,0,1
1,0,0,0,0,0,0,0.1167120453,0.0774730895,0.060680168,0.032297378,0.0116536487,0.0019928746,0.0020755165,0,0.5393642378,0.3573248684,0,1
1,0,0,0,0,0,0,0.1565085507,0.1274490345,0.0120555378,0.0004708018,0,0,0,0,0.6808135261,0.2806569411,0,0
1,0,0,0,0,0,0,0.0517626591,0.0622103705,0.0064784803,0.0002217644,0,0,0,0,0.6857231962,0.1403532701,1,1
1,0,0,0,0,0,0,0.320084046,0.1274379952,0.0631578787,0.0071384757,0.0018883303,0.001644741,0.0026095528,0.0036812145,0.9157648526,0.2430235658,1,1
1,0,0,0,0,0,0,0.6292037896,0.2158760064,0.1894599941,0.0577267512,0.0158596679,0.0150403971,0.0334093492,0.0105411738,0.9208571874,0.4479239645,0,1
1,0,0,0,0,0,0,0.3200976712,0.1488943908,0.0761975864,0.0196414788,0.0023663246,0.0022894624,0.0034442055,0.0033128663,0.7906974672,0.2369228671,1,1
1,0,0,0,0,0,0,0.2463129089,0.2322615124,0.1681201238,0.0789531079,0.01148005,0.0033411772,0,0,0.7884119311,0.2872474317,1,0
1,0,0,0,0,0,0,0.3556580466,0.3566977023,0.2341422029,0.100915517,0.0233422038,0.0229621907,0.0418778069,0.0629875471,0.7270722417,0.2817667227,1,1
1,0,0,0,0,0,0,0.0961755667,0.0569989329,0.0315440379,0.0041107235,8.95898987865557E-05,7.64232144469728E-05,0,0,0.5074602927,0.1360319419,0,1
1,0,0,0,0,0,0,0.375579926,0.2695056867,0.2124077351,0.0966627899,0.0161513844,0.0060920148,0.0003437301,0,0.6633400904,0.3115448284,1,0
1,0,0,0,0,0,0,0.2448718146,0.3281883604,0.1949500996,0.1218662995,0.0266995595,0.0027264081,0.0002563239,0,0.8677641398,0.4053988704,0,0
1,0,0,0,0,0,0,0.0636528,0.0496871782,0.0434768172,0.0219937647,0.0082077143,0.0104611738,0.0249178189,0.0428874614,0.6088837406,0.3169077393,0,1
1,0,0,0,0,0,0,0.0751620022,0.0835490563,0.0569499553,0.0633704001,0.0440549722,0.0945609409,0.2696315588,0.4339521173,0.5878461161,0.2725660754,0,1
0,0,0,0,0,0,0,0.3751163638,0.4323766529,0.3749925097,0.1424214063,0.0150263865,0.0031911668,0.0022289404,0.001648982,0.5802276626,0.4236575673,1,1
0,0,0,0,0,0,0,0.0437798688,0.0478545307,0.0175008522,0.0223598584,0.0124957393,0.0278008349,0.0718833696,0.0769326214,0.5603929518,0.285722257,0,1
1,0,0,0,0,0,0,0.4343147479,0.061252017,0.0371410821,0.0074947477,0.0004563698,0.000355348,0.0003437301,0.0006612126,0.6283753982,0.2672651634,1,1
1,0,0,0,0,0,0,0.0417887657,0.0253697469,0.0076470001,0.0023949856,0,0,0,0,0.7213472634,0.4396905011,0,0
1,0,0,0,0,0,0,0.2798660434,0.3300015442,0.2850397358,0.1559707882,0.075508008,0.08431824,0.196716999,0.167922733,0.5153505157,0.4043076885,0,1
1,0,0,0,0,0,0,0.0183737978,0.0121452921,0.0014620521,0,0,0,0,0,0.518678577,0.2502464459,0,0
1,0,0,0,0,0,0,0.2881979926,0.2900232402,0.230615516,0.1539030448,0.1076189373,0.0242698436,0.0255961847,0.0086498661,0.7865986501,0.2394710248,1,1
1,0,0,0,0,0,0,0.0855739667,0.0731861279,0.0351086336,0.0125197351,0.0026330329,0.0030391164,0,0,0.8360294937,0.2469109013,1,0
1,0,0,0,0,0,0,0.0448445438,0.0502620432,0.0058221973,0.0003358257,0,0,0,0,0.6364571963,0.1865921026,0,0
1,0,0,0,0,0,0,0.0695564101,0.069414276,0.0273792258,0.0174712359,0.0066441012,0.0085498969,0.0132784892,0.0022923765,0.468673008,0.2300905805,1,1
0,0,0,0,0,0,0,0.0857626929,0.1324101421,0.0201801748,0.0114072988,0.0002388805,0,0,0,0.6646276536,0.2502712455,0,1
1,0,0,0,0,0,0,0.0478676601,0.0365997593,0.0134488806,0.0042226766,0.0002094774,7.65724785376896E-05,0,0,0.5972600299,0.3565498813,0,0
1,0,0,0,0,0,0,0.0309845416,0.0278314742,0.0078611792,2.63694543602721E-05,0,0,0,0,0.7906707358,0.3055247283,0,0
1,0,0,0,0,0,0,0.1499404864,0.1874836742,0.0812279959,0.0443366234,0.0117390381,0.0187230407,0.0165039268,0.0212708953,0.7935532735,0.3700718568,1,1
0,0,0,0,0,0,0,0.0292255701,0.028472036,0.0035177777,0.0008992218,0,0,0,0,0.7133011071,0.2597942874,0,1
1,0,0,0,0,0,0,0.1021748159,0.0815289814,0.038992424,0.0013933312,0.0001199458,0,0,0,0.6239558041,0.4345445866,0,1
1,0,0,0,0,0,0,0.1329932978,0.1162129071,0.0774248409,0.0265954687,7.49272585249835E-05,0.0001917048,0.000324531,0.0003119783,0.2243434096,0.3875617665,0,0
1,0,0,0,0,0,0,0.1468808652,0.1733722767,0.1085240503,0.0184998287,0.0027633632,0.0005811349,0.0006556301,0.0012611958,0.8343810563,0.1478737453,1,1
1,0,0,0,0,0,0,0.0818424852,0.088131432,0.0713376868,0.0145388221,0.0006815211,0,0,0,0.8877859705,0.222532906,0,0
0,0,0,0,0,0,0,0.0148643263,0.0052773737,0.0025364077,0,0,0,0,0,0.5689559154,0.4086476164,0,1
1,0,0,0,0,0,0,0.1829963041,0.2601447303,0.0828019269,0.0045379723,7.48105796900108E-05,0.0001914063,0.0006478832,0.0012462934,0.7909469604,0.2014966552,0,1
1,0,0,0,0,0,0,0.0343426539,0.0347483002,0.0034922757,5.25213941858465E-05,0,0,0,0,0.6737608875,0.497349544,0,1
1,0,0,0,0,0,0,0.0660669763,0.0563747954,0.0072918575,0.0004639585,0,0,0,0,0.764701165,0.2488452692,1,1
0,0,0,0,0,0,0,0.250111005,0.3137725797,0.1305445554,0.0275966044,0,0,0,0,0.8966474349,0.3017675907,0,0
1,0,0,0,0,0,0,0.0983406014,0.1234182725,0.074060509,0.0294358237,0.0060582763,0.0010637554,0,0,0.5306988038,0.4268443144,0,0
1,0,0,0,0,0,0,0.2405676477,0.2637316978,0.1416971148,0.0295347761,0.0026296881,0.000256784,0,0,0.6967989129,0.2233822919,1,1
1,0,0,0,0,0,0,0.1850370121,0.101727708,0.0315089196,0.0014677713,7.49855979424699E-05,0.0001918541,0.0004870492,0.0006246046,0.5205943285,0.3581866541,0,0
0,0,0,0,0,0,0,0.0835094944,0.0860160788,0.0473174286,0.0335855492,0.0034750652,0.0025293795,0.0028539194,0.0024955026,0.7149272683,0.5865350635,0,1
1,0,0,0,0,0,0,0.0881701867,0.0819911925,0.0226283201,0.0051491212,0.0003402549,0,0,0,0.6559934063,0.381206872,0,0
1,0,0,0,0,0,0,0.1651462931,0.0824712219,0.0501413631,0.0217475215,0.0036108405,0.0012484449,0,0,0.8319351318,0.2694847266,1,1
1,0,0,0,0,0,0,0.096590815,0.0596405307,0.030747046,0.0078699436,0,0,0,0,0.673506939,0.1431060244,0,0
1,0,0,0,0,0,0,0.2011367214,0.129508324,0.0879269625,0.022263466,0.0046722289,0.0007091537,0,0,0.5248045265,0.2784869771,0,1
1,0,0,0,0,0,0,0.1713484587,0.1415339977,0.1220807558,0.0993399086,0.0630639769,0.0918639378,0.1148243651,0.0942333254,0.7517587044,0.2549087685,0,1
1,0,0,0,0,0,0,0.0423575362,0.0341290869,0.0099564258,0.0023458273,0,0,0,0,0.7674455904,0.3212538672,0,0
